{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 32.0, 'temperature': 35.0, 'experiment': 1.0, 'time': 1522085312.500382}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522089755.857769}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 42.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522089765.055885}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522089770.751369}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522089776.594902}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522089785.406086}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522089794.346309}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522089800.11153}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522089806.155869}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': None, 'temperature': None, 'experiment': 1.0, 'time': 1522089849.739757}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522089855.5547}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522089864.167305}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522089869.831211}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522089875.869685}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 45.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522089881.887742}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522089887.917195}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522089893.939892}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522089907.085268}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522089912.641463}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522089918.656184}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522089924.672156}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522089930.689705}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522089944.286679}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 42.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522089957.601333}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522089966.104983}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522089974.25494}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522089982.791528}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522089990.911027}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522089997.026457}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522090008.091242}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522090013.652431}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522090019.21218}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522090027.755397}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522090035.09745}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522090040.680851}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522090046.263591}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 45.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522090052.830999}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 45.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522090059.086101}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 45.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522090065.13239}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 45.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522090073.267811}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 45.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522090078.822403}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 45.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522090084.384209}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522090095.408977}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522090101.448991}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 45.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090109.554731}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 45.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090115.459445}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 45.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090123.998261}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090132.087604}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090137.645867}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090146.077319}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 44.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090155.10549}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090160.855632}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090169.401405}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090174.970224}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090180.529206}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090186.38225}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090197.457668}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090206.282115}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090216.894278}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090222.779737}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090228.794307}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090234.803815}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090243.35565}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090249.855923}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090260.575942}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090288.768232}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 42.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090294.347834}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090300.053034}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090308.284491}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090313.871314}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090322.256384}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090330.347042}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522090363.928801}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090370.522624}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 39.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090378.612418}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 39.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090384.33037}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 39.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090395.418989}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 39.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090400.245217}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090404.986981}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090409.870844}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090414.603019}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090419.359438}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090424.060886}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090428.764185}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090436.026967}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090440.731369}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090460.616589}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090465.342031}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090470.041904}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090474.791389}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090479.537446}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090484.251848}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090499.065676}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090503.767794}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090526.216845}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090530.963301}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090538.191808}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090568.16478}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090572.912477}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 42.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090587.760754}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 42.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090592.486975}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090597.217886}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090624.668016}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090629.37365}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090634.129147}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090641.358937}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090646.07771}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090668.456628}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090678.25366}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090682.974155}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090710.416527}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090715.156518}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 42.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090719.895675}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090739.804494}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090744.532537}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 42.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090754.288622}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 42.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090758.996284}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 42.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090763.714458}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 42.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090773.505429}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 42.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090780.765887}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090813.301042}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090838.26467}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090845.495948}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522090850.201839}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090875.152997}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 42.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522090879.857626}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': None, 'temperature': None, 'experiment': 1.0, 'time': 1522090921.938787}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 45.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522090949.445287}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 45.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522090954.177546}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 45.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522090958.883919}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 45.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522090963.626152}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 45.0, 'temperature': 21.0, 'experiment': 1.0, 'time': 1522090980.986731}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 45.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522091013.521503}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 45.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522091018.23892}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 45.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522091022.952505}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522091032.756002}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522091040.04657}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 22.0, 'experiment': 1.0, 'time': 1522091044.831843}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 43.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522091064.703795}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 42.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522091074.696881}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522091092.075267}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522091097.085847}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 41.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522091102.160726}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 39.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091139.695006}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091159.572025}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091171.871954}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 40.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091176.575549}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 39.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091196.45199}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 38.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091204.501761}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 38.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091216.795304}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': None, 'temperature': None, 'experiment': 1.0, 'time': 1522091259.07362}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 39.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522091264.334269}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 39.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522091279.766375}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 39.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522091284.950703}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': None, 'temperature': None, 'experiment': 1.0, 'time': 1522091327.557842}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 37.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091337.308171}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 37.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091342.048119}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 38.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091346.780012}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 37.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091351.508612}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 35.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522091386.560624}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 35.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522091393.796136}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 35.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522091398.530074}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 35.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091405.787191}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 35.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091410.896624}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': None, 'temperature': None, 'experiment': 1.0, 'time': 1522091452.988702}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 36.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091470.338422}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 36.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091475.061469}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': None, 'temperature': None, 'experiment': 1.0, 'time': 1522091517.124577}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 37.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091524.388607}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': None, 'temperature': None, 'experiment': 1.0, 'time': 1522091566.492412}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 36.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091573.95177}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': None, 'temperature': None, 'experiment': 1.0, 'time': 1522091616.024507}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 39.0, 'temperature': 23.0, 'experiment': 1.0, 'time': 1522091630.971209}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 39.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091635.752772}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': None, 'temperature': None, 'experiment': 1.0, 'time': 1522091677.993939}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 38.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091682.731471}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': None, 'temperature': None, 'experiment': 1.0, 'time': 1522091724.805946}
