{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 59.0, 'temperature': 20.0, 'experiment': 1.0, 'time': 1522081647.938131}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 28.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522084341.358427}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 28.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522084350.527134}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 28.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522084357.19833}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 28.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522084363.838258}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 28.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522084370.477085}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 28.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522084377.118381}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 28.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522084383.357868}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 28.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522084389.597881}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 28.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522084395.837889}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 28.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522084407.126891}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522084410.718419}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522084427.47755}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522084436.281968}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522084442.959139}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522084452.126995}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522084461.327103}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522084470.527097}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522084477.198219}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522084488.897498}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522084496.125775}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522084510.345588}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084519.530736}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522084526.202947}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084529.759292}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084536.397212}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084545.566007}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084552.238035}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084561.407101}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084570.605429}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084579.80707}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084586.479513}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084593.118078}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084599.759323}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084608.926093}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084615.598984}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084624.763164}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084631.43982}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084638.079193}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084644.71722}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084653.885329}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084660.559432}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084667.197383}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084673.838112}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084685.534023}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084694.764284}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084701.438124}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084708.078361}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084714.717063}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084720.959205}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084729.724756}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084738.924966}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084745.599174}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084752.239282}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084758.878498}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084777.214349}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084784.446566}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084787.99902}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084794.636451}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084806.335001}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084815.53459}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084820.238157}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084826.878115}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084833.118386}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084839.359288}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084845.598031}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084851.837826}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084860.606595}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084866.846567}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084872.926523}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084879.599502}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084888.766989}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084895.437255}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 39.0, 'experiment': 1.0, 'time': 1522084902.079318}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 23.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084911.245865}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 23.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084920.444953}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 23.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084929.647618}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 23.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084933.758638}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 23.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084942.924908}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 23.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084952.13358}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 23.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084956.238625}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 23.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084962.879667}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 23.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084969.514631}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084976.157072}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084982.797977}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522084989.438302}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522085001.135369}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522085007.807351}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522085014.47909}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522085021.12878}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522085030.287294}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 38.0, 'experiment': 1.0, 'time': 1522085034.397518}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522085043.566008}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522085050.238323}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522085059.407685}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522085063.51857}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522085070.158385}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 24.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522085079.324715}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522085085.9992}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522085092.638134}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522085099.277993}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522085105.917865}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522085112.55842}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522085119.199327}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 25.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522085125.838635}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522085132.479348}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 37.0, 'experiment': 1.0, 'time': 1522085139.119358}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085145.757961}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085157.452288}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085164.075458}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085173.245019}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085179.919303}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 26.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085200.877182}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085205.997143}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085212.239691}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085248.652366}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085253.449557}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085262.606018}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085269.279113}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085275.917974}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085282.559406}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085289.199654}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085295.838414}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085302.478015}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085318.33747}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085329.357955}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 28.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085341.054579}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 28.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085348.285921}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 28.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085354.923327}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 28.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085361.010935}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 28.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085365.117983}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085376.057337}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 27.0, 'temperature': 36.0, 'experiment': 1.0, 'time': 1522085393.818848}
